ID,Title,State,Developer,Module,Severity,Tester,createdDate,RootCause
48589,Billing - Octopus Payment Misallocation Fixes for the Week of 12/16/2019 - 12/22/2019,Code/Script Review,Siddharth Tiwari,Billing,2 - Medium,Stacey Eley-Daughtry,12/19/2019 13:23,Balancing Under/Over Allocation
42605,Billing - Octopus Payment Misallocation Fixes for the Week of 12/17/2018 - 12/23/2018,Closed,Kevin Hanshaw,Billing,2 - Medium,Stacey Eley-Daughtry,12/19/2018 15:55,Balancing Under/Over Allocation
42695,Billing - Octopus Payment Misallocation Fixes for the Week of 12/24/2018 - 01/06/2019,Closed,Kushal Pawar,Billing,2 - Medium,Stacey Eley-Daughtry,12/27/2018 15:34,Balancing Policy/Billing
48641,Billing - Octopus Payment Misallocation Fixes for the Week of 12/30/2019 - 01/05/2020,Code/Script Review,Siddharth Tiwari,Billing,2 - Medium,Stacey Eley-Daughtry,12/31/2019 14:52,Balancing Under/Over Allocation
32775,Billing - Octopus Payment Misallocation Fixes for the Week of 12/6/2017,Closed,Darren Harton,Billing,2 - Medium,Stacey Eley-Daughtry,12/6/2017 22:30,Balancing Under/Over Allocation
41129,"Billing - OnBase - Datafix Business Unit Keywords (See 40917, 40925)",Open,,Billing,2 - Medium,Jamie Coleman,10/15/2018 16:59,
34493,Billing - Opt Out of Detail - Eliminate detail header page when option to opt out of detail is selected,Closed,David Rinaldi,Billing,2 - Medium,Stacey Eley-Daughtry,2/17/2018 2:23,Code Error
35180,Billing - Paid In Full Discounts on Late Bookings,Closed,Ron Matthews,Billing,3 - High,Stacey Eley-Daughtry,3/14/2018 20:35,Maintenance
35187,Billing - Partial Transfers - Payment Allocation Fixes associated with 12 accounts,Open,,Billing,2 - Medium,Stacey Eley-Daughtry,3/14/2018 23:47,Balancing Under/Over Allocation
45412,Billing - Party ID needs to be updated for refund.,Closed,,Billing,2 - Medium,Ronda Chrzan,4/15/2019 21:38,
45576,Billing - Party ID needs to be updated inorder to proceess  refunds.,Closed,,Billing,2 - Medium,Ronda Chrzan,4/22/2019 20:56,
48292,Billing - Payee Name needs to be changed for refund,Closed,,Claims,3 - High,Ronda Chrzan,11/15/2019 22:21,
47463,Billing - Payment Allocation - Need to address payment allocation issues for policy 001MA000002570,Cancelled,Siddharth Tiwari,Billing,2 - Medium,Kay Smith,8/24/2019 1:30,
49462,Billing - Payment allocation - Resolve issue that caused misallocation of payment while automatically writing off installment fees (BASE),Awaiting Dev Assignment,,Billing,2 - Medium,Stacey Eley-Daughtry,4/2/2020 17:29,Base Defect
33320,Billing - Payment Allocation Issues in Production,Closed,Darren Harton,Billing,2 - Medium,Stacey Eley-Daughtry,1/3/2018 2:50,Base Defect
46141,Billing - Payment Allocations - Need to identify root cause for payment allocations present after custom base release and data fix,Closed,Vibha Jain,Billing,2 - Medium,Ronda Chrzan,5/23/2019 23:44,
46380,Billing - PayPilot - Escheatment User Configuration,Cancelled,,Prelude,2 - Medium,Michelle Schleicher,6/5/2019 17:46,Change Request
46413,Billing - PayPilot Response files not archiving to correct folder,Cancelled,,Billing,2 - Medium,Lisa O'Brien,6/6/2019 20:14,
46418,Billing - PayPilot Upgrade - Build 42 - 1099 Extract and Reporting (PayPilot Ticket  07/COV/489),Pending Deployment to UAT,,Prelude,2 - Medium,Michelle Schleicher,6/7/2019 1:23,Broken Functionality
46122,Billing - PCN - First Named Insured with 3 address lines touches the first line of the PCN letter,Closed,Caitlin Merrigan,Billing PCN,2 - Medium,Jamie Coleman,5/22/2019 21:23,
45685,Billing - PCN for 002 and 006 HUG need to have Account Reps contact information,Closed,Caitlin Merrigan,Policy Forms,2 - Medium,Jamie Coleman,4/26/2019 17:38,Change Request
37135,Billing - PCN Rescind evaluation process change,Open,,Billing,2 - Medium,Jamie Coleman,5/17/2018 20:32,
37547,Billing - PCN Transactions appearing on Invoice Detail page,On Hold,Ron Matthews,Billing,2 - Medium,John Robertson,6/7/2018 18:00,Maintenance
49423,Billing - PIF On Short Term Policies,Closed,Siddharth Tiwari,Billing,2 - Medium,Jamie Coleman,3/27/2020 19:24,Code Error
47268,Billing - Policy 001MA000009370 - Account 001PRM0000050243 need to reverse renewal transaction,Closed,Siddharth Tiwari,Billing,2 - Medium,Stacey Eley-Daughtry,8/2/2019 23:25,
36068,Billing - Policy 002PA000019090 has not agent assigned to it,Cancelled,,Billing,2 - Medium,Jamie Coleman,4/16/2018 2:36,
35790,Billing - Policy 002VA000016087 (account 002PRM0000067660) Payments received are being written off in error,Cancelled,,Billing,2 - Medium,Lisa O'Brien,4/10/2018 1:20,
49128,Billing - Policy cancellation did not hit Billing,Closed,,Billing,2 - Medium,Ronda Chrzan,2/25/2020 0:55,
49933,Billing - Policy Invoices and Payments Report - Setup to run and email on schedule,Dev Assigned,Swati Donde,Billing,2 - Medium,Stacey Eley-Daughtry,6/10/2020 19:15,
35177,Billing - Policy Term Summary Equity Date,Awaiting Dev Assignment,,Billing,2 - Medium,Jamie Coleman,3/14/2018 20:13,Broken Functionality
42762,Billing - Post missing transactions for policy 001MA000006933 / Account 001PRM0000083519,Closed,Vibha Jain,Billing,2 - Medium,Stacey Eley-Daughtry,1/3/2019 18:03,Balancing Policy/Billing
32815,Billing - Prelude Install/Update for changes to Disbursement files to PayPilot,Closed,,Prelude,2 - Medium,Michelle Schleicher,12/8/2017 18:45,
49734,Billing - Premium Invoices missing detail information on page 2 of invoice,Open,,Billing,3 - High,Ronda Chrzan,5/8/2020 18:24,
48087,Billing - Premium Reminder Notice Amount Due incorrect,BSA Review,Manasi Bobade,Billing,2 - Medium,John Robertson,10/24/2019 0:03,
49306,Billing - PROD - Add Policy # Column to Error Queue in Workflow print queues (Robotics),Awaiting Dev Assignment,,Billing,2 - Medium,Jamie Coleman,3/14/2020 0:04,
49278,Billing - PROD - Agent Statement Formatting Review,Open,,Billing,2 - Medium,Jamie Coleman,3/10/2020 22:47,
49811,Billing - PROD - Cancellation transaction is not flowing into Billing due to previously written off PIF,BSA Review,Siddharth Tiwari,Billing,2 - Medium,Jamie Coleman,5/21/2020 19:22,Code Error
48789,Billing - Prod - Invoice Files not generating,Closed,Thomas Milek,Billing,2 - Medium,Michelle Schleicher,1/18/2020 0:32,Maintenance
49307,"Billing - PROD - Invoice Print Queue - Sorted by Policy #, not printing in order (Robotics)",Awaiting Dev Assignment,,Billing,2 - Medium,Jamie Coleman,3/14/2020 0:14,
49363,Billing - Prod - Invoices are generating after account is cancelled and placed on hold,Closed,Kuntal Boxi,Billing,2 - Medium,Jamie Coleman,3/20/2020 20:21,Broken Functionality
49871,Billing - Prod - Payments went into suspense instead of applying to the open premium 009PRM0000140766,Open,,Billing,2 - Medium,Jamie Coleman,6/1/2020 18:32,
49084,Billing - PROD - Policy Number is listed as Account Number 002PA000021826,Closed,,Billing,2 - Medium,Jamie Coleman,2/19/2020 22:53,
49308,Billing - PROD - System redistribution of installments not displaying detail on page 2,Clarification,,Billing,2 - Medium,Jamie Coleman,3/14/2020 0:17,
49094,Billing - PROD - Unable to transfer unidentified payments,Cancelled,Vibha Jain,Billing,2 - Medium,Jamie Coleman,2/20/2020 20:21,
39371,Billing - Production - Dividend does not auto allocate when payments are transferred from another Billing Account,BSA Review,Ron Matthews,Billing,2 - Medium,Jamie Coleman,8/1/2018 23:41,Configuration Design
40256,Billing - Production - Insured address with four lines is pushing agent address onto second page,Closed,Ron Matthews,Billing,2 - Medium,Jamie Coleman,9/7/2018 20:25,Design
40293,Billing - Production - Past Due Notice is generating with $0 even though there is a past due balance (dependency on tickets 27204 and 34411),Dev Assigned,David Rinaldi,Billing,2 - Medium,Jamie Coleman,9/11/2018 0:15,
49082,Billing - Production Lockbox 02-18-20 co 001 and 003 Batch Files failed,Closed,,Billing,2 - Medium,Donna Roberts,2/19/2020 20:05,
32773,"Billing - Production: Failed transactions during balancing activities. ""Not enough open balance for transaction"" SF 16479",Closed,Darren Harton,Billing,2 - Medium,Stacey Eley-Daughtry,12/6/2017 21:48,Base Defect
41669,Billing - REIN Inst 4 Not invoiced (suppressed) not redistributed and not included in the next scheduled invoice_Never invoiced,Open,,Billing,2 - Medium,Stacey Eley-Daughtry,11/8/2018 2:24,
47604,Billing - Reissue transaction does not transfer to Billing (Existing Issue),Awaiting Dev Assignment,,Billing,2 - Medium,Stacey Eley-Daughtry,9/5/2019 13:29,Existing Issue
43549,Billing  Reminder Notice Generating and Again Subtracts the Dividend Amount from the Letter,Closed,Ron Matthews,Billing,2 - Medium,Stacey Eley-Daughtry,2/8/2019 1:06,Broken Functionality
40401,Billing - Remittance address on the PCN letter for RRG policies is formatted incorrectly,Closed,Caitlin Merrigan,Billing PCN,2 - Medium,Jamie Coleman,9/17/2018 19:58,Code Error
42120,Billing - Removal of duplicate account for policy 001MA000010046,Closed,Vibha Jain,Billing,2 - Medium,Stacey Eley-Daughtry,11/27/2018 17:59,Balancing Policy/Billing
42741,Billing - Remove ability to change the billing system date in production,Closed,Jonathan pinney,,2 - Medium,John Robertson,1/2/2019 20:24,
40093,Billing - Remove Duplicate Co 5 Commissions accounts,Closed,,Billing,2 - Medium,Ronda Chrzan,8/29/2018 18:56,
45991,Billing - Remove extra Characters ARRepTerritory table,Closed,David Rinaldi,,2 - Medium,Stacey Eley-Daughtry,5/15/2019 0:47,Change Request
36168,Billing - Report - Collection Agency - Commissions being paid in error to Agent,Clarification,Manasi Bobade,Billing,3 - High,Stacey Eley-Daughtry,4/19/2018 6:32,
49785,Billing - Report Request - New Jersey Order for Information,Open,,Billing,2 - Medium,Stacey Eley-Daughtry,5/17/2020 5:59,
49323,Billing - Request - Select all parties that are an insured or bill to on an active policy and provide email address information,Cancelled,Debidatta Dash,Party,2 - Medium,Stacey Eley-Daughtry,3/16/2020 19:50,
43235,Billing - Reset activity from H to P so it can be processed,Closed,,,2 - Medium,Ronda Chrzan,1/22/2019 21:07,
42467,Billing - Reset Failed Commission Activities 12/15/2018,Closed,Thomas Milek,Billing,2 - Medium,Michelle Schleicher,12/15/2018 22:54,Broken Functionality
40150,"Billing - Reset scheduled activity from status of ""I""",Closed,,,2 - Medium,Stacey Eley-Daughtry,8/31/2018 16:57,
45796,Billing - Reset scheduled activity stuck in I status,Closed,Kevin Hanshaw,,2 - Medium,Stacey Eley-Daughtry,5/3/2019 16:36,
43228,Billing - Reset scheduled activity stuck in I status so other activities can process,Closed,,,2 - Medium,Ronda Chrzan,1/22/2019 19:21,
40526,Billing - Resolve policies where account number equals policy number,Closed,Manasi Bobade,Billing,2 - Medium,Stacey Eley-Daughtry,9/25/2018 5:13,Balancing Policy/Billing
40982,Billing - Resolve policies where account number equals policy number,Closed,Vibha Jain,Billing,2 - Medium,Stacey Eley-Daughtry,10/6/2018 1:15,Data Error
46121,"Billing - Return Premium -  When adjusting the endorsement amount on the return premium statement, the new amount does not carry over to the return premium statement",Closed,David Rinaldi,Billing,2 - Medium,Jamie Coleman,5/22/2019 19:59,Broken Functionality
46120,Billing - Return Premium - When selecting a letter recipient on the create return premium letter page the selection does not carry over to the return premium statement,Closed,David Rinaldi,Billing,2 - Medium,Jamie Coleman,5/22/2019 19:25,Change Request
48333,"Billing - Return Premium Disbursed in Pending Status, Stuck in Netcore 003DED0000002989",Dev Assigned,Kay Smith,Billing,3 - High,Ronda Chrzan,11/21/2019 21:07,
38456,Billing - Return Premium for Policy #001MA000002953 and #002PA000015782,Closed,Thomas Milek,Billing,3 - High,Mustapha Fahimi,7/17/2018 19:15,Broken Functionality
47991,Billing - Return Premium for Policy #002CT000000392,Cancelled,,Billing,3 - High,Mustapha Fahimi,10/15/2019 21:24,
40875,Billing - Return Premium for Policy 003MI000005115 and 003WI000018517,Closed,,REPORT,2 - Medium,Michelle Schleicher,10/2/2018 21:03,
33725,Billing - Return Premiun Disbursement Failed (003DED00000033334),Closed,Thomas Milek,Billing,3 - High,Gary Nunley,1/18/2018 19:26,Data Error
44419,Billing - Reversed Payment not charging back to account when Authorized Disbursement Pending,BSA Review,,Billing,2 - Medium,Jamie Coleman,3/15/2019 0:01,
33881,Billing - Risk Total Invoice Premium amount changes after REIN,Awaiting Dev Assignment,,Billing,2 - Medium,Jamie Coleman,1/24/2018 4:28,
34148,Billing - Risks on the Detail Page of Invoice are listed as First Name Last Name,Closed,Matthew Murray,Billing - STP,2 - Medium,Jamie Coleman,2/3/2018 0:24,Code Error
43196,Billing - Roles need acess to the Commission Account Form  letters,Open,,Billing,2 - Medium,Jamie Coleman,1/18/2019 22:44,Change Request
42248,Billing - ROOT CAUSE -  Return premium check on 002CT000014736 with a different name than is on NetCore,Awaiting Dev Assignment,,Billing,2 - Medium,Jamie Coleman,12/5/2018 0:27,
45170,Billing - Root Cause - Addresses expiring in DC_PLT_SRCH_LocationInvolvement and/or DC_PLT_SRCH_Location causing disbursement file to not generate,Open,,Billing,2 - Medium,Mustapha Fahimi,4/4/2019 0:40,
34309,Billing - ROOT CAUSE - Agency Name with hyphen prints ? instead of hyphen on insured copy of invoice,Cancelled,Thomas Milek,Billing,2 - Medium,Stacey Eley-Daughtry,2/11/2018 23:55,Broken Functionality
49989,Billing - Root Cause - Determine the root cause of duplicate PRM billing accounts being created,Awaiting Dev Assignment,,Billing,2 - Medium,Stacey Eley-Daughtry,6/18/2020 19:23,
41873,Billing - Root Cause - Payment Allocation - BillItem Closed not mapped to Payment,Clarification,,Billing,2 - Medium,Stacey Eley-Daughtry,11/16/2018 19:03,
43469,Billing - ROOT CAUSE - Scheduled Activities getting stuck in 'I' status,Dev Assigned,Kevin Hanshaw,Billing,2 - Medium,Ronda Chrzan,2/5/2019 18:37,
49847,Billing - Root Cause - SQL Date time overflow issue,Dev Assigned,Siddharth Tiwari,Billing,2 - Medium,Stacey Eley-Daughtry,5/28/2020 5:38,
49671,Billing - Root Cause - Transactions where name contains an & do not post to Billing,Awaiting Dev Assignment,,Billing,2 - Medium,Stacey Eley-Daughtry,5/4/2020 19:07,Base Defect
36102,Billing - Root Cause Disbursement File not generated in March - Chivaroli & Associates,Closed,,Billing,3 - High,Michelle Schleicher,4/17/2018 1:16,
33385,Billing - Root Cause Invalid Account Number,Dev Assigned,Kushal Pawar,Billing,2 - Medium,Stacey Eley-Daughtry,1/8/2018 19:10,
45912,BILLING - ROOT CAUSE Ticket - Return Premium Disbursement Issue: Policy 01-IA0012 being transmitted as Company 1,Awaiting Dev Assignment,,Billing,2 - Medium,Ronda Chrzan,5/9/2019 22:46,
47765,Billing - RSoD when Paying an Invoice Option 2 that was already Paid and Account is already Paid in Full  (Existing Issue),Open,,Billing,2 - Medium,John Robertson,9/19/2019 20:56,Existing Issue
34411,Billing - Scheduled Activities Expiring when a Partial Payment Made on an Invoice,Closed,Kushal Pawar,Billing,2 - Medium,Stacey Eley-Daughtry,2/15/2018 3:47,Broken Functionality
41332,Billing - Scheduled Activity - Create a scheduled activity that will generate a list of accounts scheduled for PCN and email a specific group,Closed,David Rinaldi,Billing,2 - Medium,Stacey Eley-Daughtry,10/24/2018 22:45,New Request
43439,Billing - Scheduled Activity stuck in 'I' preventing invoices and PCNs from generating,Closed,,Billing,2 - Medium,Ronda Chrzan,2/4/2019 18:32,
33608,Billing - Search By Invoice number Opens correct Account - Incorrect Invoice,Dev In Progress,Kyle Spears,Billing,2 - Medium,Stacey Eley-Daughtry,1/16/2018 21:24,Broken Functionality
38612,Billing - Skins changes - Update IE to relect the updated skin changes,Closed,Jonathan pinney,Billing,2 - Medium,Stacey Eley-Daughtry,7/24/2018 0:33,Broken Functionality
39370,Billing - STEST1/UAT - Installment Fee not getting written off with Payment in Full,Closed,Manasi Bobade,Billing,2 - Medium,Jamie Coleman,8/1/2018 23:04,Broken Functionality
43385,Billing - Stuck activity preventing invoices and other activities from processing,Closed,Thomas Milek,,2 - Medium,Lisa O'Brien,1/31/2019 18:47,Maintenance
41662,Billing - Surcharge invoicing after ENDT > Cancel > Reinstate (Multiple Lines) and Trans code display,Awaiting Dev Assignment,,Billing,2 - Medium,Stacey Eley-Daughtry,11/7/2018 22:27,
40380,Billing - Table Update Black out dates 2019,Closed,Thomas Milek,Billing,2 - Medium,Jamie Coleman,9/14/2018 20:56,Change Request
48078,Billing - Table Update Black out dates 2020,Test in UAT,David Rinaldi,Billing,2 - Medium,Jamie Coleman,10/23/2019 0:24,Change Request
36460,Billing - Ugrade PCN Report for Labels,BSA Review,,Billing,2 - Medium,Stacey Eley-Daughtry,4/26/2018 0:12,
44826,Billing - Unable to rescind the PCN on policy 001MA000013438 - 001PRM0000120242,Cancelled,Siddharth Tiwari,Billing,2 - Medium,Jamie Coleman,3/26/2019 21:25,Data Error
35753,Billing - Update Address for Coverys RRG Company 009,Closed,David Rinaldi,Billing,2 - Medium,Jamie Coleman,4/7/2018 19:47,Change Request
38073,Billing - Update Address for Coverys RRG Company 009 - PCN Letter,Dev Assigned,Christian Stokes,Billing PCN,2 - Medium,Jamie Coleman,6/28/2018 6:50,
37011,Billing - Update CancelDaysNotice Table (including HUG States),Closed,Vibha Jain,Billing,2 - Medium,Stacey Eley-Daughtry,5/14/2018 23:35,Change Request
33070,Billing - Update commission on Tail policies for Company 3 & 4,Closed,,Billing,2 - Medium,Stacey Eley-Daughtry,12/16/2017 0:15,
41042,Billing - Update Logo's for Legal Collection Template under Form letters,Closed,David Rinaldi,Billing,2 - Medium,Jamie Coleman,10/10/2018 23:57,Requirements Missed
34110,Billing - Update PO BOX for Companies 003 & 004,Closed,David Rinaldi,Billing,3 - High,Ronda Chrzan,2/1/2018 19:39,Design
42886,Billing - Waiving PIF discount is incorrectly generating commission,Closed,Ron Matthews,Billing,2 - Medium,Jamie Coleman,1/9/2019 1:57,Change Request
49642,Billing - We need the ability to produce Electronic Invoices from  Netcore,Open,,Billing,2 - Medium,Jamie Coleman,4/29/2020 3:21,
37829,Billing - Workaround Accounts where the payee needs to be changed.,Closed,,Billing,2 - Medium,Ronda Chrzan,6/19/2018 2:33,Base Defect
